dataset_iri,dataset_id,title,provider,description,spatial,modified,page,periodicity,start,end,keywords_all
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Vazba_mezi_ciselniky_CSU_ZUJ_kod_51_UTJ_kod_52,cis51vaz52,Vazba mezi číselníky ČSÚ: ZUJ (kód 51) - UTJ (kód 52),Český statistický úřad,Vazba mezi číselníky ČSÚ: Základní územní jednotka - Územně technická jednotka,https://linked.cuzk.cz/resource/ruian/ST/1,19419.0,https://apl.czso.cz/iSMS/cisdata.jsp?kodcis=51,R/PT1S,-25567.0,2932783.0,"vazba, číselník, ČSÚ, ZUJ, UTJ"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Vazba_mezi_ciselniky_CSU_ZUJ_kod_51_ZJSOP_kod_1183,cis51vaz1183,Vazba mezi číselníky ČSÚ: ZUJ (kód 51) - ZJSOP (kód 1183),Český statistický úřad,Vazba mezi číselníky ČSÚ: Základní územní jednotka - Stavební úřady a další zpravodajské jednotky SOP,https://linked.cuzk.cz/resource/ruian/ST/1,19419.0,https://apl.czso.cz/iSMS/cisdata.jsp?kodcis=51,R/PT1S,14153.0,2932783.0,"vazba, číselník, ČSÚ, ZUJ, ZJSOP"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Vazba_mezi_ciselniky_CSU_ZUJ_kod_51_ZSJ_kod_53,cis51vaz53,Vazba mezi číselníky ČSÚ: ZUJ (kód 51) - ZSJ (kód 53),Český statistický úřad,Vazba mezi číselníky ČSÚ: Základní územní jednotka - Základní sídelní jednotka díl,https://linked.cuzk.cz/resource/ruian/ST/1,19419.0,https://apl.czso.cz/iSMS/cisdata.jsp?kodcis=51,R/PT1S,11382.0,2932783.0,"vazba, číselník, ČSÚ, ZUJ, ZSJ"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Velikostni_skupiny_obci,340130,Velikostní skupiny obcí,Český statistický úřad,"Datová sada obsahuje statistické údaje o velikostních skupinách obcí podle počtu obyvatel v časové řadě od roku 2001 v okresech, krajích a správních obvodech obcí s rozšířenou působností.",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://csu.gov.cz/docs/107508/211ffe08-c8da-ce70-c3cd-796bacaa99ad/340130-22dds.htm,R/P1Y,11323.0,19722.0,"Velikost obcí, velikostní skupina obcí, osídlení"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_2018_ciselniky,prez2018cis,Volba prezidenta 2018 - číselníky,Český statistický úřad,"Obsahuje 5 číselníků: Číselník okresů, krajů a regionů; Číselník navrhujících stran; Číselník politické příslušnosti kandidátů; Číselník obcí, městských částí, městských obvodů a volebních okrsků; Registr zvláštních volebních okrsků - zahraničí",https://linked.cuzk.cz/resource/ruian/ST/1,18836.0,https://www.volby.cz/opendata/prez2018/PREZ2018ciselnikyPopis.htm,NEVER,17543.0,17558.0,"volby, prezident, číselníky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2018_okrskova_data,prez2018okrsky,Volba prezidenta republiky 2018 - okrsková data,Český statistický úřad,Otevřená data pro volbu prezidenta republiky 2018 - konečné výsledky,https://linked.cuzk.cz/resource/ruian/ST/1,18836.0,https://www.volby.cz/opendata/prez2018/PREZ2018_datovaveta.htm,NEVER,17543.0,17558.0,"volby, výsledky voleb, prezident, volební okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2023_vysledky_kraj,pr2023kraj,"Volba prezidenta republiky 2023 - výsledky pro zadaný kraj, jeho okresy i obce a pro zadané kolo volby",Český statistický úřad,Průběžně aktualizované výsledky (aktualizace každých 60 sekund),https://linked.cuzk.cz/resource/ruian/ST/1,19345.0,https://www.volby.cz/opendata/prez2023/PREZ2023_XML.htm,R/PT1S,19371.0,19385.0,"volby, výsledky voleb, prezident republiky, kraj, okresy, obce"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2023_vysledky_cr,pr2023vysledky,Volba prezidenta republiky 2023 - výsledky za celou ČR,Český statistický úřad,Průběžně aktualizované výsledky (aktualizace každých 30 sekund),https://linked.cuzk.cz/resource/ruian/ST/1,19345.0,https://www.volby.cz/opendata/prez2023/PREZ2023_XML.htm,R/PT1S,19371.0,19385.0,"volby, výsledky voleb, prezident republiky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2023_vysledky_kraje_mesta,pr2023krajemesta,Volba prezidenta republiky 2023 - výsledky za kraje a krajská města pro zadané kolo volby,Český statistický úřad,Průběžně aktualizované výsledky (aktualizace každých 60 sekund),https://linked.cuzk.cz/resource/ruian/ST/1,19345.0,https://www.volby.cz/opendata/prez2023/PREZ2023_XML.htm,R/PT1S,19371.0,19385.0,"volby, výsledky voleb, prezident republiky, kraje, města"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2023_vysledky_zahranici,pr2023zahranici,"Volba prezidenta republiky 2023 - výsledky za zahraničí, kontinenty a státy pro zadané kolo volby",Český statistický úřad,Průběžně aktualizované výsledky (aktualizace každých 60 sekund),https://linked.cuzk.cz/resource/ruian/ST/1,19345.0,https://www.volby.cz/opendata/prez2023/PREZ2023_XML.htm,R/PT1S,19371.0,19385.0,"volby, výsledky voleb, prezident republiky, zahraničí, státy"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2023_vysledky_okrsky,pr2023okrsky,Volba prezidenta republiky 2023 - výsledky za zpracované okrsky pro zadané číslo dávky a kolo volby,Český statistický úřad,Průběžně zveřejňované výsledky - nové dávky jsou vytvářené zhruba každých 5 minut,https://linked.cuzk.cz/resource/ruian/ST/1,19345.0,https://www.volby.cz/opendata/prez2023/PREZ2023_XML.htm,R/PT1S,19371.0,19385.0,"volby, výsledky voleb, prezident republiky, okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volba_prezidenta_republiky_2023_zapisy_1kolo,pr2023pet1,Volba prezidenta republiky 2023 - zápisy za všechny okrsky po 1. kole,Český statistický úřad,Zápisy okrskových volebních komisí po 1. kole volby prezidenta,https://linked.cuzk.cz/resource/ruian/ST/1,19381.0,https://www.volby.cz/opendata/prez2023/PREZ2023_datovaveta.htm,NEVER,19371.0,19371.0,"volby, výsledky voleb, prezident, volební okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2019_okrskova_data,ep2019okrsky,Volby do Evropského parlamentu 2019 - okrsková data,Český statistický úřad,Otevřená data pro volby do Evropského parlamentu 2019 - konečné výsledky,https://linked.cuzk.cz/resource/ruian/ST/1,18886.0,https://www.volby.cz/opendata/ep2019/EP2019_datovaveta.htm,NEVER,18042.0,18042.0,"volby, výsledky voleb, Evropský parlament, volební okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2019_ciselniky,ep2019cis,Volby do Evropského parlamentu 2019 - číselníky,Český statistický úřad,"Obsahuje 7 číselníků: Číselník okresů, krajů a regionů; Číselník navrhujících stran; Číselník politické příslušnosti kandidátů; Číselník volebních stran; Číselník zemí; Číselník obcí, městských částí, městských obvodů a volebních okrsků; Číselník obcí pro prezentaci",https://linked.cuzk.cz/resource/ruian/ST/1,18836.0,https://www.volby.cz/opendata/ep2019/EP2019ciselnikyPopis.htm,NEVER,18042.0,18042.0,"volby,Evropský parlament, číselníky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_okrsky_prilohy,ep2024ept2p,Volby do Evropského parlamentu 2024 - přílohy k zápisu s výsledky za okrsky,Český statistický úřad,Hlasy pro strany a kandidáty za okrsky,https://linked.cuzk.cz/resource/ruian/ST/1,19886.0,https://www.volby.cz/opendata/ep2024/EP2024_datovaveta.htm,R/PT1S,19881.0,19882.0,"volby, Evropský parlament, hlasy, kandidáti, strany, okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_registr_kandidatnich_listin,ep2024eprkl,Volby do Evropského parlamentu 2024 - registr kandidátních listin,Český statistický úřad,Registr kandidátních listin,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,R/PT1S,19881.0,19882.0,"volby, kandidátní listiny, registr, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_registr_kandidatnich_listin,ep2024eprkl,Volby do Evropského parlamentu 2024 - registr kandidátních listin,Český statistický úřad,Registr kandidátních listin,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,R/PT1S,19881.0,19882.0,"volby, kandidátní listiny, registr, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_registr_kandidatu,ep2024eprk,Volby do Evropského parlamentu 2024 - registr kandidátů,Český statistický úřad,Registr kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,R/PT1S,19881.0,19882.0,"volby, kandidáti, registr, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_registr_kandidatu,ep2024eprk,Volby do Evropského parlamentu 2024 - registr kandidátů,Český statistický úřad,Registr kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,R/PT1S,19881.0,19882.0,"volby, kandidáti, registr, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_slozeni_kandidatnich_listin,ep2024eprklsloz,Volby do Evropského parlamentu 2024 - složení kandidátních listin,Český statistický úřad,Složení kandidátních listin,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,R/PT1S,19881.0,19882.0,"volby, kandidátní listiny, strany, registr, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_slozeni_kandidatnich_listin,ep2024eprklsloz,Volby do Evropského parlamentu 2024 - složení kandidátních listin,Český statistický úřad,Složení kandidátních listin,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,R/PT1S,19881.0,19882.0,"volby, kandidátní listiny, strany, registr, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_slozeni_volebnich_stran,ep2024cvssloz,Volby do Evropského parlamentu 2024 - složení volebních stran,Český statistický úřad,Složení volebních stran,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_slozeni_volebnich_stran,ep2024cvssloz,Volby do Evropského parlamentu 2024 - složení volebních stran,Český statistický úřad,Složení volebních stran,https://linked.cuzk.cz/resource/ruian/ST/1,19846.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_okrsky_zapisy,ep2024ept2,Volby do Evropského parlamentu 2024 - zápisy s výsledky za okrsky,Český statistický úřad,"Počty voličů, vydaných a odevzdaných obálek, platných hlasů, volebních stran",https://linked.cuzk.cz/resource/ruian/ST/1,19886.0,https://www.volby.cz/opendata/ep2024/EP2024_datovaveta.htm,R/PT1S,19881.0,19882.0,"volby, Evropský parlament, hlasy, strany, okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_navrhujicich_stran,ep2024cns,Volby do Evropského parlamentu 2024 - číselník navrhujících stran,Český statistický úřad,Číselník navrhujících stran,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_navrhujicich_stran,ep2024cns,Volby do Evropského parlamentu 2024 - číselník navrhujících stran,Český statistický úřad,Číselník navrhujících stran,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_obci,ep2024cisob,Volby do Evropského parlamentu 2024 - číselník obcí,Český statistický úřad,Číselník obcí,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, obce, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_obci,ep2024cisob,Volby do Evropského parlamentu 2024 - číselník obcí,Český statistický úřad,Číselník obcí,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, obce, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_volebnich_okrsku,ep2024epcoco,"Volby do Evropského parlamentu 2024 - číselník obcí, městských částí, městských obvodů a volebních okrsků",Český statistický úřad,"Číselník obcí, městských částí, městských obvodů a volebních okrsků",https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, obce, městské části, městské obvody, volební okrsky, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_volebnich_okrsku,ep2024epcoco,"Volby do Evropského parlamentu 2024 - číselník obcí, městských částí, městských obvodů a volebních okrsků",Český statistický úřad,"Číselník obcí, městských částí, městských obvodů a volebních okrsků",https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, obce, městské části, městské obvody, volební okrsky, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_okresu_kraju_regionu,ep2024cnumnuts,"Volby do Evropského parlamentu 2024 - číselník okresů, krajů a regionů",Český statistický úřad,"Číselník okresů, krajů a regionů",https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, okresy, kraje, regiony, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_okresu_kraju_regionu,ep2024cnumnuts,"Volby do Evropského parlamentu 2024 - číselník okresů, krajů a regionů",Český statistický úřad,"Číselník okresů, krajů a regionů",https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, okresy, kraje, regiony, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_politicke_prislusnosti,ep2024cpp,Volby do Evropského parlamentu 2024 - číselník politické příslušnosti kandidátů,Český statistický úřad,Číselník politické příslušnosti kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_politicke_prislusnosti,ep2024cpp,Volby do Evropského parlamentu 2024 - číselník politické příslušnosti kandidátů,Český statistický úřad,Číselník politické příslušnosti kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_volebnich_stran,ep2024cvs,Volby do Evropského parlamentu 2024 - číselník volebních stran,Český statistický úřad,Číselník volebních stran,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_volebnich_stran,ep2024cvs,Volby do Evropského parlamentu 2024 - číselník volebních stran,Český statistický úřad,Číselník volebních stran,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, strany, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_zemi,ep2024czemeu,Volby do Evropského parlamentu 2024 - číselník zemí,Český statistický úřad,Číselník zemí,https://linked.cuzk.cz/resource/ruian/ST/1,19845.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, země EU, Evropský parlament"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Evropskeho_parlamentu_2024_ciselnik_zemi,ep2024czemeu,Volby do Evropského parlamentu 2024 - číselník zemí,Český statistický úřad,Číselník zemí,https://linked.cuzk.cz/resource/ruian/ST/1,19846.0,https://www.volby.cz/opendata/ep2024/EP2024ciselnikyPopis.htm,R/PT1S,19881.0,19882.0,"volby, číselník, země EU, Evropský parlament"
